elevation,slope,aspect,curvature,geology,rainfall_1h,rainfall_24h,rainfall_72h,rainfall_intensity,temperature,humidity,soil_moisture,insar_velocity_mm_yr,sar_deformation_flag,landslide
4615.7,25.29,183.1,2.07837,GHS paro,33.33,213.75,518.97,0.1559,-4.6,91.2,72.6,-17.76,1,1
361.4,15.93,98.5,0.29474,GHS paro,10.2,41.47,86.27,0.246,14.2,72.4,50.2,-4.88,0,0
1299.3,38.24,163.8,-1.46413,MCT zone,7.0,22.27,67.31,0.3143,16.9,82.8,66.5,-2.3,0,1
1768.1,45.85,169.1,0.6931,MCT zone,0.01,6.05,50.68,0.0011,18.3,64.7,22.2,-0.85,0,0
3552.3,6.92,103.4,-0.78654,GHS paro,0.17,1.56,22.73,0.1115,-1.1,51.1,22.6,-3.14,0,0
2212.0,49.43,128.8,-1.57226,GHS paro,5.82,57.51,120.99,0.1011,8.4,72.8,57.1,-10.03,1,0
4649.2,29.02,229.8,1.51626,GHS paro,5.92,21.66,52.42,0.2735,-6.4,90.6,53.5,-12.53,1,0
564.6,10.42,66.8,-0.40389,LHS Daling,0.84,39.88,121.2,0.0211,14.9,78.4,65.9,-15.9,1,0
1508.2,12.26,45.1,-0.10094,LHS Daling,2.11,2.11,2.46,1.0,12.8,53.3,44.8,-0.45,0,0
2260.4,32.41,154.6,-1.15349,MCT zone,1.59,45.35,139.62,0.0351,14.4,89.1,55.4,-0.93,0,0
4147.0,39.84,141.1,0.65134,GHS paro,10.2,270.16,668.23,0.0377,-3.7,98.2,96.1,-21.99,1,1
1249.9,6.53,79.4,0.0963,MCT zone,0.79,6.83,14.46,0.1162,20.5,49.5,23.4,-2.61,0,0
1031.1,14.57,255.0,0.27855,MCT zone,0.04,3.39,3.39,0.0113,15.9,45.3,36.5,-2.89,0,0
1376.7,45.55,189.5,-0.78,LHS Daling,9.67,49.13,110.64,0.1968,11.1,75.4,70.2,-2.36,0,1
1825.5,34.36,102.6,-4.57197,LHS Daling,38.66,169.05,492.47,0.2287,4.2,92.6,91.2,-11.74,1,1
1958.3,31.96,98.1,0.41549,LHS Daling,4.33,40.19,111.11,0.1077,15.4,87.6,45.7,-11.78,1,0
501.8,11.02,314.6,0.2146,LHS Daling,5.53,33.48,110.17,0.1652,15.7,77.6,63.7,-10.17,1,0
969.9,42.54,180.8,-0.39642,Lingtse,4.66,20.81,58.76,0.2241,11.7,84.2,72.8,-14.37,1,0
2723.7,18.69,231.8,0.38555,Lingtse,28.21,219.2,563.07,0.1287,0.3,99.0,79.4,-13.89,1,1
3041.2,9.47,54.4,0.4659,LHS Daling,37.11,214.37,554.9,0.1731,2.8,96.0,85.7,-7.24,0,1
986.3,15.73,341.0,0.00623,Sedimentary/Alluvium,24.95,222.84,464.6,0.1119,17.4,96.2,93.8,-11.12,0,1
1443.9,25.51,265.1,-0.34906,LHS Daling,3.03,23.39,87.59,0.1297,12.1,80.7,45.7,-1.61,0,0
3645.7,19.75,195.0,0.38268,GHS paro,0.49,2.53,29.28,0.1927,4.4,54.9,39.0,-1.99,0,0
2882.5,6.49,27.7,0.18399,LHS Daling,2.59,18.53,61.21,0.1397,6.3,81.5,50.4,-4.36,0,0
1644.7,24.66,106.0,-0.43693,Sedimentary/Alluvium,2.29,38.3,98.54,0.0598,17.4,79.9,71.6,-2.28,0,0
522.7,20.32,138.2,0.83535,Sedimentary/Alluvium,0.12,14.72,14.72,0.008,16.4,46.6,27.7,-2.0,0,0
1285.3,9.12,347.4,-0.5132,GHS paro,1.5,12.4,12.4,0.1208,15.5,70.4,30.5,-1.24,0,0
3651.1,24.01,304.0,-0.24229,LHS Daling,10.93,149.21,341.24,0.0733,-4.2,87.5,80.8,-11.43,1,1
1049.5,52.65,149.3,2.29678,LHS Daling,3.83,44.33,87.34,0.0863,12.7,83.9,51.5,-0.89,0,1
738.8,18.97,38.2,-2.5722,LHS Daling,2.2,30.73,62.78,0.0717,13.9,82.4,71.4,-1.52,0,0
3005.2,7.71,46.8,0.14695,MCT zone,55.86,219.86,478.66,0.2541,3.4,87.3,88.4,-17.85,1,1
1391.5,10.19,348.8,-0.33075,LHS Daling,6.53,39.12,91.33,0.167,13.7,71.6,49.3,-3.74,0,0
566.8,5.83,250.2,-0.17893,LHS Daling,21.07,99.51,304.46,0.2117,19.1,92.1,72.4,-17.95,1,1
4499.6,40.3,286.2,0.7962,GHS paro,1.41,36.17,102.68,0.0389,-10.2,90.8,64.1,-2.62,0,0
688.5,13.66,190.4,0.60053,MCT zone,0.6,4.96,8.47,0.1211,20.1,74.2,25.7,-1.98,0,0
305.5,8.92,124.9,-0.6282,LHS Daling,0.99,6.58,6.58,0.1508,18.4,71.4,26.2,-1.73,0,0
1011.3,20.91,250.1,0.37373,GHS paro,1.03,64.46,143.73,0.016,20.5,81.6,63.8,-7.56,1,0
1605.3,38.34,157.8,-1.55999,GHS paro,18.28,105.54,320.25,0.1732,13.8,92.8,93.0,-8.61,1,1
1285.5,41.75,174.6,-0.06698,LHS,0.74,0.74,0.74,1.0,23.7,44.0,36.9,-0.09,0,0
2093.3,6.62,295.7,-0.45854,LHS Daling,1.06,4.46,4.46,0.2367,5.9,64.6,18.3,-1.63,0,0
3079.7,10.26,214.9,-0.13483,GHS paro,0.06,3.34,9.29,0.0181,0.4,51.5,36.3,-1.57,0,0
4499.6,40.3,286.2,0.7962,GHS paro,4.09,31.27,94.37,0.1306,-1.9,78.2,65.7,-1.33,0,0
2337.7,10.12,64.3,-0.08143,MCT zone,9.64,105.33,425.24,0.0915,3.4,92.7,83.2,-26.69,1,0
2647.6,6.37,182.7,0.59062,GHS paro,8.93,72.07,146.89,0.1239,7.8,88.3,61.5,-12.45,1,0
2048.9,29.48,161.3,0.3555,LHS Daling,2.79,58.41,124.24,0.0478,9.4,71.6,65.3,-1.95,0,0
3914.2,37.48,179.5,0.24708,GHS paro,55.63,241.78,566.59,0.2301,-3.7,85.6,91.1,-2.54,0,1
2604.9,7.48,194.2,-0.53885,LHS Daling,0.2,4.35,4.35,0.0453,5.8,73.2,38.5,-1.56,1,0
4402.3,24.15,263.9,1.92363,GHS paro,1.68,25.35,64.89,0.0661,-6.5,81.9,66.8,-1.01,0,0
327.4,10.85,287.1,-0.30072,MCT zone,4.11,54.08,111.62,0.0761,19.4,81.9,53.6,-5.65,0,0
2709.4,18.25,87.5,-0.48958,LHS Daling,0.4,12.3,12.3,0.0326,1.8,73.7,31.5,-2.8,0,0
3716.0,17.73,8.9,-0.32127,LHS Daling,3.24,34.01,108.07,0.0953,-1.7,86.1,57.4,0.85,0,0
3882.1,36.94,215.7,-0.08298,GHS paro,23.88,158.71,372.44,0.1505,-7.3,86.7,87.3,-21.44,1,1
884.0,15.56,308.1,-0.30799,LHS Daling,49.05,183.68,368.35,0.267,17.0,95.8,75.7,-15.5,1,1
2519.4,23.74,259.2,-0.09766,Sedimentary/Alluvium,38.95,186.78,434.69,0.2085,6.3,97.1,74.1,-2.67,0,0
1261.5,21.79,309.6,0.51241,Sedimentary/Alluvium,5.18,37.12,126.86,0.1395,20.3,77.4,72.4,-7.83,1,0
1041.9,31.76,168.8,-0.47383,LHS,16.71,132.68,341.24,0.1259,13.9,97.9,85.6,-18.87,1,0
986.3,15.73,341.0,0.00623,Sedimentary/Alluvium,9.92,162.7,563.14,0.061,11.4,97.7,88.6,-19.68,1,1
416.2,11.14,61.5,0.08978,Sedimentary/Alluvium,0.63,1.9,11.3,0.3343,20.3,73.0,21.1,-0.72,0,0
1227.5,36.07,99.4,1.78562,LHS Daling,4.51,22.15,97.65,0.2037,10.0,91.9,57.3,-2.3,0,0
1645.0,28.7,48.4,-0.4122,Lingtse,2.48,36.92,89.74,0.0671,8.9,73.0,53.4,-10.83,1,1
741.9,23.19,57.8,0.85691,GHS paro,0.45,1.31,1.31,0.3432,20.4,48.9,24.5,0.13,0,0
2689.2,23.64,60.1,-0.51873,LHS Daling,28.59,173.83,497.85,0.1645,6.1,87.1,81.4,-4.94,0,1
660.7,39.26,115.7,-1.5672,LHS,0.19,3.12,42.22,0.0616,25.6,44.2,32.5,-0.99,0,0
1104.2,34.7,192.2,0.35774,LHS Daling,0.54,12.13,12.13,0.0444,22.3,45.8,30.1,-2.35,0,0
3304.2,15.92,291.6,-0.69589,Lingtse,0.08,1.88,1.88,0.0451,-0.9,43.7,22.2,-2.17,0,0
1163.9,13.91,80.6,-0.47835,MCT zone,16.19,175.52,456.06,0.0922,16.2,91.3,94.8,-20.06,1,1
2584.9,32.75,149.0,-0.03509,GHS paro,3.97,40.75,97.91,0.0974,5.7,89.8,45.6,-14.68,1,0
1464.1,35.14,199.6,-0.4741,LHS Daling,25.19,194.99,571.59,0.1292,14.1,91.5,83.6,-17.45,1,1
2051.4,10.9,237.0,-0.00135,GHS paro,8.87,44.28,146.28,0.2002,4.0,86.6,68.7,-1.95,0,0
3604.1,18.86,38.4,-0.15527,LHS Daling,15.56,237.37,535.8,0.0656,-4.3,93.9,96.8,-16.64,1,1
1482.4,52.64,196.0,-2.07792,MCT zone,2.58,40.14,107.43,0.0643,18.7,82.3,57.0,-0.53,0,0
1046.2,48.46,75.2,-4.24367,LHS Daling,32.46,171.94,406.91,0.1888,12.8,91.8,94.4,-16.21,1,1
483.2,8.95,244.9,0.59101,GHS paro,0.13,1.8,3.13,0.0721,27.4,59.4,44.5,-1.66,0,0
778.1,24.13,299.6,-0.09059,Lingtse,30.73,187.84,431.15,0.1636,13.8,98.6,78.5,-9.95,1,1
1268.9,13.97,327.0,0.55028,GHS paro,15.52,45.87,96.79,0.3384,9.0,72.2,55.4,-10.16,1,0
1032.1,20.71,179.6,-0.16146,Sedimentary/Alluvium,0.65,0.65,4.41,1.0,23.0,55.6,15.2,0.55,0,0
2231.8,38.92,86.0,1.41511,GHS paro,0.03,1.51,6.87,0.018,5.0,58.0,16.0,-2.18,0,0
2360.6,13.81,88.7,0.37982,Lingtse,29.18,171.96,408.74,0.1697,3.1,88.5,94.6,-10.21,1,1
1904.8,15.88,287.9,-0.12365,LHS Daling,0.53,8.91,8.91,0.059,19.6,69.0,22.7,-0.95,0,0
3245.1,17.57,85.4,0.16967,GHS paro,13.22,53.35,137.3,0.2479,-2.5,84.0,58.9,-4.41,0,0
2071.9,8.92,260.0,0.18141,LHS Daling,0.94,1.22,5.06,0.7677,7.4,47.8,39.2,-1.69,0,0
2377.5,14.4,72.1,0.13032,GHS paro,0.04,7.92,15.01,0.0052,3.9,42.5,21.4,-0.3,0,0
2075.9,24.07,354.5,0.55371,LHS Daling,0.14,6.29,14.17,0.0217,12.8,61.5,33.4,-1.18,0,0
1368.6,17.85,294.1,-0.49031,LHS Daling,5.97,33.24,87.42,0.1797,12.3,76.2,69.0,-5.31,0,0
1396.2,51.35,200.8,-1.60423,LHS Daling,10.23,27.76,73.56,0.3684,17.4,79.3,65.3,-6.09,0,1
1949.5,8.28,36.6,0.20913,LHS Daling,0.77,9.08,9.08,0.0849,7.9,41.2,16.0,-1.73,0,0
3558.3,28.65,168.7,0.55387,GHS paro,0.18,1.3,9.45,0.1385,7.6,62.7,30.5,-1.66,0,0
3113.9,20.99,233.9,0.23455,GHS paro,48.52,274.58,660.62,0.1767,-2.9,98.9,72.5,-17.0,1,1
3264.4,12.87,89.9,0.47863,Lingtse,17.73,149.58,483.25,0.1185,-0.7,89.5,85.9,-11.39,1,1
4530.4,34.8,115.1,1.6033,GHS paro,0.68,8.73,8.73,0.0785,3.0,61.1,24.3,-0.96,0,0
4494.5,47.13,271.0,2.47823,GHS paro,10.36,47.32,86.46,0.219,-10.0,79.3,59.4,-2.53,0,0
1208.4,16.17,248.2,1.03583,LHS Daling,3.25,18.89,47.52,0.1721,13.3,79.2,54.8,-0.95,0,0
3508.2,6.97,7.1,0.22759,GHS paro,2.46,23.22,66.5,0.106,2.4,76.6,46.1,-7.62,1,0
1333.6,8.41,294.5,0.23284,Lingtse,25.77,89.44,173.29,0.2882,12.8,72.4,62.1,-3.53,0,0
3642.9,24.55,126.3,0.22249,GHS paro,1.19,8.83,8.83,0.135,2.4,58.6,44.4,-1.79,0,0
1285.3,9.12,347.4,-0.5132,GHS paro,0.14,1.28,1.28,0.1124,20.5,71.8,33.0,-1.45,0,0
3674.3,12.87,198.3,-0.14913,GHS paro,0.22,0.84,8.03,0.255,-0.4,72.0,15.6,-1.9,0,0
1131.0,9.8,123.1,0.65337,Lingtse,9.59,60.53,151.48,0.1584,15.3,72.0,73.7,-3.29,0,0
1382.8,16.25,143.3,-0.44144,Lingtse,0.18,7.53,7.53,0.0244,14.6,64.9,30.7,-2.18,0,0
1837.8,46.39,216.9,-2.92516,LHS Daling,33.11,324.01,705.14,0.1022,10.9,96.0,92.5,-14.19,1,1
543.7,25.37,322.8,0.04801,MCT zone,12.68,77.62,146.5,0.1634,19.1,85.7,72.6,-3.93,0,0
768.4,6.71,126.0,-0.70431,Sedimentary/Alluvium,3.44,29.78,83.6,0.1155,20.9,87.7,63.1,-1.68,0,0
1312.4,23.42,153.1,0.05342,MCT zone,0.12,5.16,27.52,0.0238,20.8,62.3,28.1,0.48,0,0
529.9,13.24,143.1,-0.40633,GHS paro,0.38,8.29,15.88,0.0461,23.6,62.1,40.0,-1.37,0,0
1309.4,24.18,189.2,-0.86116,Lingtse,2.35,21.19,76.93,0.1111,13.4,81.7,54.3,-3.1,0,0
735.0,44.61,166.3,-2.28239,LHS,0.45,4.01,4.01,0.113,19.0,44.5,33.0,-1.44,0,0
778.1,24.13,299.6,-0.09059,Lingtse,1.68,1.68,1.68,1.0,19.2,58.7,33.6,-0.32,0,0
1837.0,5.95,305.7,-0.38923,GHS paro,0.83,18.43,59.38,0.0452,16.6,82.9,70.7,-13.62,1,0
1821.1,7.27,283.9,0.14598,LHS Daling,0.15,1.37,21.91,0.1081,7.3,55.4,44.6,-5.07,1,0
2260.4,32.41,154.6,-1.15349,MCT zone,1.22,22.18,58.24,0.0549,5.1,89.9,70.4,-4.25,0,0
1533.3,20.37,218.1,-0.12814,MCT zone,2.0,26.1,70.31,0.0767,10.5,84.3,57.9,-4.99,0,0
1002.8,36.56,206.9,-0.306,LHS Daling,14.62,69.74,139.05,0.2096,16.2,85.9,66.4,-3.24,0,1
2946.7,7.94,322.0,0.07682,GHS paro,0.47,8.73,8.73,0.0539,9.6,74.2,35.2,-1.64,0,0
1562.4,47.91,131.9,1.22189,GHS paro,0.08,10.3,16.24,0.0075,13.2,67.1,35.5,-2.85,0,0
3031.3,7.86,155.6,-0.29384,GHS paro,3.38,20.9,63.51,0.1619,9.8,82.9,59.6,-3.52,0,0
4649.9,37.91,192.7,0.59396,GHS paro,0.09,1.39,1.39,0.0664,1.0,40.8,34.8,-0.98,0,0
2902.6,21.88,82.5,0.64548,Lingtse,0.02,9.67,9.67,0.0025,12.0,47.2,18.8,-3.53,0,0
3852.1,38.6,268.6,0.98155,GHS paro,4.21,34.72,74.96,0.1212,-2.2,74.1,68.1,-3.07,0,0
1265.2,16.53,120.3,-0.24536,LHS Daling,20.48,124.81,290.14,0.1641,10.5,93.2,86.5,-6.37,0,1
800.2,27.94,223.6,0.2088,LHS Daling,1.14,4.24,4.24,0.2676,25.2,53.9,39.6,0.26,0,0
730.5,7.13,55.9,0.25351,Sedimentary/Alluvium,0.37,0.68,3.41,0.5457,20.4,56.9,27.6,-2.39,0,0
2567.4,20.8,342.0,0.11303,LHS Daling,0.7,2.35,2.85,0.2976,9.5,52.2,42.4,-0.82,0,0
1138.3,7.43,135.7,-0.03229,GHS paro,12.39,41.66,145.49,0.2975,20.1,74.3,69.2,-1.28,0,0
1663.2,15.53,98.0,0.9972,MCT zone,0.7,1.46,8.07,0.4761,18.3,64.8,40.6,-1.48,0,0
2973.8,27.73,281.9,0.40624,GHS paro,25.76,233.73,544.81,0.1102,5.8,95.2,78.9,-15.51,1,1
763.5,29.16,179.3,0.59197,LHS Daling,2.91,29.24,97.71,0.0994,21.7,83.8,55.2,-3.05,0,0
817.0,26.22,210.7,0.6588,LHS Daling,0.33,0.33,24.38,1.0,26.6,60.0,20.3,-2.08,0,0
2396.4,23.63,326.3,0.44327,LHS Daling,0.52,17.93,50.61,0.0291,8.9,91.5,50.0,-4.98,0,0
1896.8,19.51,329.3,-0.24055,GHS paro,1.88,11.73,28.28,0.1603,5.7,89.8,70.0,-10.14,1,0
1414.0,32.33,185.2,-3.02881,GHS paro,1.45,6.34,6.34,0.2285,14.1,48.7,39.0,-2.9,0,0
438.1,11.78,107.0,0.1946,GHS paro,1.12,2.5,8.42,0.4489,25.9,50.5,20.6,-0.49,0,0
1492.1,24.75,74.8,0.66903,LHS Daling,1.09,5.59,5.59,0.195,22.9,54.7,42.2,-0.32,0,0
2260.4,32.41,154.6,-1.15349,MCT zone,2.48,2.66,4.13,0.9339,8.7,62.7,19.7,-1.93,0,0
1031.1,14.57,255.0,0.27855,MCT zone,0.04,0.83,1.12,0.044,16.1,43.1,21.4,-0.71,0,0
1544.1,31.43,195.8,1.23486,LHS Daling,18.88,155.16,497.76,0.1217,9.3,94.7,78.9,-5.49,0,1
3734.1,10.65,229.1,0.13539,MCT zone,0.19,0.35,18.46,0.5218,9.2,66.2,39.4,0.51,0,0
1247.0,36.88,112.2,2.02201,LHS Daling,53.56,299.97,703.59,0.1786,10.7,97.7,73.1,-22.29,1,1
334.7,25.93,124.5,0.30643,Sedimentary/Alluvium,26.93,265.06,604.79,0.1016,21.1,98.9,92.1,-14.52,1,1
1331.7,61.2,147.5,-0.97438,LHS,4.17,50.67,130.74,0.0823,8.5,85.7,59.6,-6.55,1,1
3558.3,28.65,168.7,0.55387,GHS paro,12.69,142.11,365.27,0.0893,-7.2,91.5,84.9,-20.16,1,1
3036.4,14.55,244.1,0.40963,LHS Daling,0.55,9.14,10.03,0.0601,12.7,68.1,17.8,0.08,0,0
2213.3,19.37,55.6,-0.22012,GHS paro,21.94,145.63,322.1,0.1506,8.7,87.8,86.2,-24.52,1,1
1041.9,31.76,168.8,-0.47383,LHS,0.26,1.92,3.01,0.1338,19.9,72.0,18.8,-3.09,0,0
571.8,10.92,83.9,0.47428,Sedimentary/Alluvium,17.6,163.91,499.88,0.1074,14.9,85.2,77.9,-17.3,1,1
2478.2,10.09,37.6,-0.14127,MCT zone,2.85,13.85,45.56,0.2056,12.8,85.4,60.0,-9.09,1,0
367.6,14.84,337.4,0.7089,MCT zone,0.58,8.87,8.87,0.0658,19.6,53.0,21.1,-0.95,0,0
1778.9,5.72,121.2,0.21744,Sedimentary/Alluvium,1.46,1.73,5.03,0.8423,14.4,44.0,37.3,-0.13,0,0
1349.7,25.72,58.9,0.17202,Lingtse,35.46,204.17,519.94,0.1737,11.3,97.8,90.1,-6.14,0,1
1196.3,44.52,182.3,-0.23283,LHS Daling,0.04,1.29,12.07,0.0348,15.8,48.0,19.5,0.12,0,0
341.0,18.48,279.2,-0.2694,LHS Daling,0.63,0.94,14.23,0.6721,17.6,50.3,28.6,-2.22,0,0
1999.2,52.24,202.6,-7.00738,MCT zone,0.42,0.42,1.29,1.0,10.9,53.8,22.7,-3.08,0,0
1497.7,49.54,200.5,-0.696,GHS paro,25.7,180.26,433.95,0.1426,14.0,85.6,77.2,-6.36,1,1
858.9,41.34,148.2,-2.0832,LHS Daling,0.08,3.61,15.17,0.0221,24.7,55.4,28.8,-1.87,0,0
1991.5,34.08,125.7,-0.29519,GHS paro,1.92,4.93,4.93,0.3892,19.2,66.4,32.4,-3.05,0,0
2339.8,11.95,269.1,0.36653,GHS paro,1.19,4.55,19.31,0.2626,17.8,59.5,38.5,-0.49,0,0
2324.0,6.59,47.2,-0.25839,Sedimentary/Alluvium,0.26,5.6,15.69,0.0473,5.1,59.3,38.8,-0.47,0,0
1123.8,30.95,52.5,-0.31248,LHS Daling,24.39,338.15,690.99,0.0721,7.7,94.4,81.1,-5.45,0,1
2396.4,23.63,326.3,0.44327,LHS Daling,2.8,18.19,67.35,0.1537,10.3,84.7,58.1,-2.58,0,0
2011.1,18.08,59.9,0.00414,GHS paro,0.01,6.9,6.9,0.0012,18.8,62.2,23.4,-1.54,0,0
2108.6,46.97,105.9,0.50513,GHS paro,18.69,167.14,409.88,0.1118,8.5,90.0,91.2,-19.9,1,1
1726.5,7.05,160.6,-1.03642,LHS Daling,9.29,29.25,149.57,0.3177,14.5,91.4,68.4,-1.31,0,0
684.8,42.78,144.1,-0.95472,LHS Daling,0.1,7.81,7.81,0.0129,18.2,70.3,20.9,-1.85,0,0
4516.8,34.37,230.8,0.41175,GHS paro,6.86,26.71,82.76,0.2568,-0.8,81.1,51.5,-16.5,1,0
3128.8,12.81,338.1,-0.12907,GHS paro,5.99,62.99,121.05,0.0952,4.9,87.2,74.1,-9.58,1,0
1292.8,48.65,166.6,-1.87166,LHS Daling,6.83,53.09,129.65,0.1287,17.5,74.5,45.5,-3.28,0,0
2814.2,15.47,293.3,-0.00915,GHS paro,15.75,114.4,319.67,0.1376,6.0,85.1,84.3,-5.78,0,0
1953.7,11.68,90.6,0.23896,LHS Daling,26.75,168.57,437.33,0.1587,3.9,89.0,90.7,-11.07,1,0
425.2,28.56,166.6,-2.9424,LHS Daling,0.16,2.36,2.36,0.0684,25.7,68.6,26.3,-0.86,0,0
1348.5,14.01,144.7,0.866,GHS paro,27.03,150.83,468.67,0.1792,12.6,95.4,82.4,-27.61,1,1
3596.0,10.42,53.5,0.05009,LHS Daling,8.06,29.54,65.07,0.2727,3.3,75.2,53.7,-4.1,0,0
1120.4,39.65,253.8,-1.07671,LHS Daling,0.2,1.03,7.49,0.1903,24.9,45.4,18.1,-1.45,0,0
814.4,7.71,11.7,-0.31968,Sedimentary/Alluvium,0.59,0.76,8.99,0.7757,21.0,44.4,20.7,-1.27,0,0
2324.0,6.59,47.2,-0.25839,Sedimentary/Alluvium,0.02,6.85,6.85,0.0022,11.3,73.1,16.9,-1.11,0,0
1327.7,51.54,189.1,0.84241,LHS Daling,1.05,1.05,5.62,1.0,20.4,48.1,22.5,-1.62,0,0
2672.3,22.09,267.7,0.74164,LHS Daling,3.72,119.57,240.67,0.0311,3.8,70.2,53.3,-3.53,0,0
2668.9,7.12,13.3,0.5207,LHS Daling,3.77,48.65,123.78,0.0774,3.4,82.1,65.3,-0.82,0,0
367.6,14.84,337.4,0.7089,MCT zone,10.32,36.54,87.98,0.2825,18.0,73.5,65.1,-3.75,0,0
2647.6,6.37,182.7,0.59062,GHS paro,0.48,0.68,4.54,0.706,11.1,74.4,28.3,-1.38,0,0
4511.9,25.93,229.5,0.87586,GHS paro,33.06,242.62,542.05,0.1362,-4.5,88.3,89.0,-3.23,0,1
2285.7,37.34,138.3,3.16493,LHS Daling,4.62,56.66,153.47,0.0815,10.7,79.2,48.9,-3.42,0,0
2424.8,24.06,12.1,0.44221,LHS Daling,3.13,54.15,103.62,0.0578,2.4,77.3,74.7,-0.76,0,0
2196.0,12.1,199.5,-0.11611,MCT zone,1.01,1.87,24.42,0.5411,9.9,48.6,18.2,-1.6,0,0
1343.2,18.22,296.9,0.8246,LHS Daling,0.09,0.69,1.23,0.1251,13.8,42.6,40.9,-1.04,0,0
2293.4,15.75,204.3,0.47495,MCT zone,3.29,20.47,77.95,0.1606,2.8,89.3,58.2,-4.34,0,0
1062.6,25.3,123.1,-0.36827,Sedimentary/Alluvium,42.01,176.2,408.64,0.2384,12.6,93.4,92.9,-21.85,1,1
3682.5,5.78,239.4,-0.00365,GHS paro,0.86,0.86,0.86,1.0,4.5,63.9,24.7,-0.27,0,0
3733.5,20.5,178.4,0.00122,LHS Daling,17.22,115.97,335.59,0.1485,-0.8,91.7,87.4,-4.17,0,0
2829.5,17.08,12.2,-0.08373,MCT zone,3.04,19.74,106.47,0.1542,6.6,87.6,57.4,-0.67,0,0
1395.2,25.56,131.9,0.47969,LHS Daling,0.21,7.65,7.65,0.0268,14.1,50.7,24.5,-0.56,0,0
299.2,38.62,188.6,-1.9356,LHS Daling,30.32,171.83,378.8,0.1765,21.1,87.9,89.5,-9.93,1,1
2525.8,8.19,222.0,-0.38133,GHS paro,7.49,38.4,126.48,0.195,7.4,74.3,57.6,-1.59,0,0
4590.8,40.4,222.4,1.50857,GHS paro,0.53,9.18,18.52,0.0575,1.7,41.0,24.6,-2.8,0,0
2194.9,19.74,42.4,0.03273,GHS paro,0.87,0.87,8.56,1.0,11.3,48.1,24.7,-2.46,0,0
1246.2,47.04,142.6,2.70236,LHS Daling,9.97,44.31,89.93,0.2251,13.5,80.7,73.3,-3.02,0,0
3552.3,6.92,103.4,-0.78654,GHS paro,18.0,131.54,294.1,0.1368,-5.2,90.9,92.2,-21.06,1,0
3087.6,44.99,215.2,2.39679,GHS paro,0.07,2.0,26.71,0.0347,10.7,64.8,17.4,-0.65,0,0
1249.9,6.53,79.4,0.0963,MCT zone,4.11,27.02,66.41,0.1521,12.5,87.3,70.3,-1.1,0,0
2301.2,15.37,285.8,0.08697,MCT zone,1.77,1.77,1.77,1.0,8.7,60.2,36.5,-3.14,0,0
479.0,17.41,162.8,0.37631,Sedimentary/Alluvium,0.06,4.36,11.82,0.0127,26.4,72.4,44.5,-6.22,1,0
677.3,40.47,148.8,-0.46498,LHS Daling,6.92,38.21,72.7,0.181,21.9,74.4,68.5,-2.01,0,0
2833.9,12.12,73.9,-0.49755,MCT zone,0.14,0.92,13.87,0.1538,4.2,47.8,34.1,-2.16,0,0
1652.9,7.44,212.5,-0.08991,LHS Daling,5.14,43.64,92.03,0.1178,14.2,75.3,49.2,-3.56,0,0
1777.1,6.77,163.2,0.1116,LHS Daling,7.79,37.63,89.94,0.207,16.8,72.0,65.9,-1.29,0,0
2675.3,22.16,30.7,0.04892,Sedimentary/Alluvium,0.46,0.46,32.83,1.0,6.9,72.5,36.7,0.48,0,0
3124.4,18.19,280.7,0.02714,Lingtse,28.81,156.38,407.74,0.1842,3.6,95.1,78.1,-15.82,1,1
3518.4,33.56,163.0,0.80206,MCT zone,17.95,109.29,309.19,0.1642,-3.0,88.0,73.4,-13.14,1,1
3458.6,20.25,13.2,-0.28736,MCT zone,0.44,3.03,4.83,0.1464,1.9,45.2,21.8,0.47,0,0
2035.1,38.14,191.8,-2.00134,Lingtse,1.63,1.63,2.23,1.0,9.8,53.8,33.0,-3.19,0,0
2642.4,39.8,153.2,-1.01489,GHS paro,0.06,2.03,3.77,0.0295,2.5,68.5,33.1,-1.06,0,0
2671.4,22.84,350.5,-0.35119,MCT zone,0.04,2.97,8.05,0.0133,3.9,44.1,37.4,-0.26,0,0
3542.3,18.49,333.1,0.68468,GHS paro,0.08,2.5,2.5,0.0301,-1.7,48.9,15.3,-1.13,0,0
4521.2,38.66,226.7,0.80585,GHS paro,14.8,134.41,440.5,0.1101,-4.6,88.2,78.8,-24.05,1,1
2987.7,48.13,194.7,-1.68575,GHS paro,5.21,35.79,74.0,0.1456,1.4,86.3,62.7,-4.08,0,0
2016.1,45.65,146.1,0.54102,GHS paro,5.45,61.19,111.31,0.089,7.2,84.1,69.8,-2.3,0,0
3674.1,16.69,157.0,0.24366,Sedimentary/Alluvium,25.69,192.59,479.23,0.1334,-4.0,96.0,87.6,3.66,1,1
2285.7,37.34,138.3,3.16493,LHS Daling,2.62,46.92,126.98,0.0558,13.3,81.2,65.6,-1.76,0,1
1264.0,35.72,211.0,-0.93239,LHS,10.41,48.86,92.27,0.213,13.4,70.0,48.3,-2.75,0,0
4545.7,45.45,245.1,-0.34469,GHS paro,2.7,31.08,96.87,0.0868,-0.5,74.0,55.0,-4.21,0,0
740.5,26.66,106.3,1.23245,LHS Daling,30.39,183.41,514.47,0.1657,13.5,86.2,78.1,-25.23,1,1
3392.1,22.99,355.6,-0.37331,LHS Daling,18.4,178.03,442.21,0.1033,-0.9,89.9,87.6,-3.51,0,0
